case_id,p_name,p_year,p_state,p_county,ylat,xlong,p_cap_ac,tiv,inverter_oem,racking_type,racking_oem,max_title_angle,module_oem,acrage,age,voltage,hail_claim_severity_multiple,storm_claim_severity_multiple,hurricane_claim_severity_multiple,fire_claim_severity_multiple,HAIL_1.0,HAIL_1.5,HAIL_2.0,HAIL_2.5,FIRE,HURRICANE,GUST_34,GUST_40,GUST_45,GUST_50,GUST_60,GUST_64,hail_expected_claim,fire_expected_claim,hurricane_expected_claim,storm_expected_claim,hail_technical_premium,fire_technical_premium,hurricane_technical_premium,storm_technical_premium,commercial_premium
404737,Hermsdorf Solar,2020,WI,Dane,43.061378,-89.258034,8,9600000,1,single,2,40,3,40,5,1000,0.29312339424270817,0.6414528266089382,0.6414528266089382,0.6414528266089382,0.0032095189635602175,0.0012524952052917922,3.1312380132294805e-4,1.1742142549610553e-4,1.614544600571451e-4,1.1742142549610553e-4,3.713468751160459e-5,0,0,0,0,0,0.2270064150658723,0.4490169786262567,0.12829056532178765,0.06414528266089384,7.28581394003739e-4,7.249579384059294e-5,1.5064061057785547e-5,2.382015026955841e-6,0.4
404764,Bear Creek,2022,WI,Richland,43.197803,-90.214592,50,60000000,1,single,2,37,2,250,3,1000,0.29349741013269,0.6144777762746532,0.6144777762746532,0.6144777762746532,0.0010567928294649496,3.522642764883166e-4,7.828095033073701e-5,3.9140475165368506e-5,1.614544600571451e-4,3.9140475165368506e-5,2.3760870598298723e-5,6.480237435899651e-6,0,0,0,0,0.21777245509751575,0.4301344433922572,0.12289555525493064,0.06548645041461457,2.3014036900203237e-4,6.944712430987754e-5,4.810190428389786e-6,1.5560150742435625e-6,0.4
404765,North Rock,2022,WI,Rock,42.809021,-89.105873,50,60000000,1,dual,2,64,1,250,3,1500,0.07795570403046732,0.44241998230441454,0.44241998230441454,0.44241998230441454,0.0018004618576069513,4.696857019844221e-4,1.1742142549610553e-4,0,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.056042919380503695,0.30969398761309014,0.08848399646088291,0.0471498162378827,1.009031387335383e-4,5.000147555301565e-5,1.385322266403897e-5,1.1203206823618948e-6,0.4
404766,Wood County,2022,WI,Wood,44.278618,-89.846519,150,180000000,1,single,2,55,4,750,3,1500,0.18585759151340295,0.48790614373464253,0.48790614373464253,0.48790614373464253,0.0010567928294649496,5.088261771497906e-4,3.9140475165368506e-5,0,1.614544600571451e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.143917474599797,0.3415343006142498,0.09758122874692851,0.05199739147992103,1.520909551917695e-4,5.514223609666838e-5,3.819375660375299e-6,1.235503290403484e-6,0.4
404782,"Shamrock Solar, LLC",2021,WI,Jackson,44.17532,-90.850357,3,3600000,1,single,2,70,3,15,4,1000,0.11873187176433193,0.5464315563102268,0.5464315563102268,0.5464315563102268,9.785118791342127e-4,4.3054522681905356e-4,0,0,1.1742142549610553e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.08968322932190603,0.38250208941715874,0.10928631126204535,0.058234592688175615,8.77561052506028e-5,4.49139405946016e-5,4.277518151866818e-6,1.3837046212083738e-6,0.4
404783,Stromland Solar,2021,WI,Buffalo,44.199669,-91.809311,3,3600000,4,single,1,69,3,15,4,1500,0.14290284544089168,0.4274317003565931,0.4274317003565931,0.4274317003565931,9.002309288034757e-4,3.1312380132294805e-4,7.828095033073701e-5,3.9140475165368506e-5,1.614544600571451e-4,3.9140475165368506e-5,2.3760870598298723e-5,6.480237435899651e-6,0,0,0,0,0.11303840064303505,0.29920219024961514,0.08548634007131863,0.04555247713063799,1.0176066440133885e-4,4.8307528074666816e-5,3.345975970539693e-6,1.082366514533051e-6,0.4
404883,Kohler Solar,2022,WI,Sheboygan,43.7472,-87.764519,2.3,2760000,4,fixed,2,41,4,11.5,3,1000,0.6584070810913387,0.5501852502695395,0.5501852502695395,0.5501852502695395,9.785118791342127e-4,2.3484285099221105e-4,7.828095033073701e-5,3.9140475165368506e-5,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.4823825900445104,0.3851296751886776,0.1100370500539079,0.05863463334518434,4.7201709464608245e-4,6.21809037595716e-5,1.7227609699621573e-5,1.3932099354936165e-6,0.4
404924,Hodag Solar,2022,WI,Oneida,45.60836,-89.442314,7.5,9000000,2,fixed,2,64,2,37.5,3,1000,0.27596555083076,0.5220600409494754,0.5220600409494754,0.5220600409494754,0.0011742142549610551,5.088261771497906e-4,1.1742142549610553e-4,3.9140475165368506e-5,1.614544600571451e-4,3.9140475165368506e-5,5.407451468123074e-5,0,0,0,0,0,0.21420526788967495,0.36544202866463277,0.1044120081898951,0.05220600409494756,2.515228790438079e-4,5.900224542023603e-5,4.086735613522843e-6,2.8230143348806335e-6,0.4
404940,"Middleton Biogas Solar, LLC",2022,WI,Dane,43.122402,-89.544701,1.9,2280000,1,dual,2,58,4,9.5,3,1500,0.1357017644954496,0.5243171820557836,0.5243171820557836,0.5243171820557836,0.0032095189635602175,0.0012524952052917922,3.1312380132294805e-4,1.1742142549610553e-4,1.614544600571451e-4,1.1742142549610553e-4,3.713468751160459e-5,0,0,0,0,0,0.10509284376912746,0.3670220274390485,0.10486343641115672,0.05243171820557837,3.3729747501148584e-4,5.925734326925027e-5,1.2313214185818238e-5,1.9470354712606623e-6,0.4
404985,"Dane County Solar, LLC",2023,WI,Dane,43.047028,-89.240776,17.3,20760000,2,single,2,43,3,86.5,2,1000,0.29501485019074786,0.6562262847454388,0.6562262847454388,0.6562262847454388,0.0032095189635602175,0.0012524952052917922,3.1312380132294805e-4,1.1742142549610553e-4,1.614544600571451e-4,1.1742142549610553e-4,3.713468751160459e-5,0,0,0,0,0,0.22847123378199288,0.4593583993218071,0.13124525694908776,0.06562262847454389,7.332827574513059e-4,7.416546233521682e-5,1.5411005160564533e-5,2.436875802092313e-6,0.4
404882,City of Sheboygan Solar,2022,WI,Sheboygan,43.70924,-87.755409,1,1200000,2,fixed,2,39,4,5,3,1000,0.8319405495538933,0.6606996094805769,0.6606996094805769,0.6606996094805769,9.785118791342127e-4,2.3484285099221105e-4,7.828095033073701e-5,3.9140475165368506e-5,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.6095220549445874,0.4624897266364038,0.1321399218961154,0.07041242805804258,5.964245713575751e-4,7.467102909605722e-5,2.0688077325314557e-5,1.673060591599168e-6,0.4
406318,Webster Creek (Oak 2),2023,WI,Juneau,43.863602,-90.155823,1.5,1800000,1,single,3,58,2,7.5,2,1500,0.24342183460521266,0.49724489057306415,0.49724489057306415,0.49724489057306415,8.219499784727387e-4,3.522642764883166e-4,7.828095033073701e-5,3.9140475165368506e-5,3.522642764883166e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.18778163806745882,0.3480714234011449,0.09944897811461284,0.05299264534488032,1.5434711336712338e-4,1.226131281306628e-4,3.89248025811628e-6,1.2591513887012385e-6,0.4
406400,Georgetown (Polk Burnett),2023,WI,Polk,45.478432,-92.369225,2,2400000,1,dual,2,50,2,10,2,1500,0.12423548176783684,0.48398004380736726,0.48398004380736726,0.48398004380736726,0.0014481975811186348,8.219499784727387e-4,3.1312380132294805e-4,1.9570237582684254e-4,1.614544600571451e-4,7.638705637112241e-5,0,0,0,0,0,0,0.10573829545150382,0.33878603066515706,0.09679600876147346,0.05157897708295281,1.5312994370447538e-4,5.469851565594634e-5,7.3939621777623315e-6,1.225561400060657e-6,0.4
406402,Bluff Prairie (Vernon),2023,WI,Vernon,43.470387,-91.140594,1.5,1800000,3,fixed,2,50,4,7.5,2,1000,0.5336862364416879,0.5496375462637664,0.5496375462637664,0.5496375462637664,0.0011742142549610551,6.653880778112646e-4,7.828095033073701e-5,7.828095033073701e-5,3.9140475165368506e-5,3.9140475165368506e-5,0,0,0,0,0,0,0.428207434546349,0.38474628238463643,0.10992750925275328,0.05857626314433933,5.028072737246259e-4,1.5059152310643721e-5,4.302614945898207e-6,1.3918230087045414e-6,0.4
406405,Hay River (Dunn 1),2024,WI,Dunn,45.048843,-91.975464,1.5,1800000,1,fixed,2,46,3,7.5,1,1500,0.3956618170374384,0.4232325535415778,0.4232325535415778,0.4232325535415778,0.0013307761556225293,5.088261771497906e-4,3.9140475165368506e-5,0,1.614544600571451e-4,7.638705637112241e-5,0,0,0,0,0,0,0.2947462275150809,0.29626278747910445,0.08464651070831557,0.04510496343640427,3.922412515367627e-4,4.783294838746354e-5,6.465897785094918e-6,1.0717331995533972e-6,0.4
406406,Walleye (Dunn 2),2024,WI,Dunn,44.971546,-91.804726,1.5,1800000,1,fixed,2,71,3,7.5,1,1500,0.1847640603914669,0.3733843262092923,0.3733843262092923,0.3733843262092923,0.0013307761556225293,5.088261771497906e-4,3.9140475165368506e-5,0,1.614544600571451e-4,7.638705637112241e-5,0,0,0,0,0,0,0.13763903271869285,0.2613690283465046,0.07467686524185846,0.03979251180106137,1.831667428249856e-4,4.219919534734555e-5,5.7043459148485534e-6,9.455047236862941e-7,0.4
406407,Popple Creek (Clark 1),2024,WI,Clark,44.894955,-90.441925,2,2400000,2,single,1,51,1,10,1,1000,0.33848035393427806,0.6481725083189874,0.6481725083189874,0.6481725083189874,0.0013307761556225293,5.871071274805276e-4,1.1742142549610553e-4,7.828095033073701e-5,3.9140475165368506e-5,3.9140475165368506e-5,2.3760870598298723e-5,6.480237435899651e-6,0,0,0,0,0.2635041033119176,0.4537207558232912,0.1296345016637975,0.06907738321064258,3.506649775961955e-4,1.7758845975313756e-5,5.0739559929467885e-6,1.641338763737171e-6,0.4
406424,Trimbelle (Pierce Pepin),2024,WI,Pierce,44.624802,-92.576073,2,2400000,4,single,1,62,3,10,1,1500,0.18227753748819836,0.429675945976876,0.429675945976876,0.429675945976876,0.0013307761556225293,6.653880778112646e-4,1.9570237582684254e-4,7.828095033073701e-5,1.614544600571451e-4,7.638705637112241e-5,2.3760870598298723e-5,6.480237435899651e-6,0,0,0,0,0.14782518534793976,0.30077316218381317,0.0859351891953752,0.045791652061295166,1.967222318615191e-4,4.856116850006769e-5,6.564336141330194e-6,1.0880495191107533e-6,0.4
406425,Ogema,2024,WI,Price,45.447891,-90.328201,1.4,1680000,2,fixed,1,66,2,7,1,1000,0.44154675845434493,0.5629649511932429,0.5629649511932429,0.5629649511932429,9.785118791342127e-4,3.522642764883166e-4,0,0,1.614544600571451e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.32147414713782096,0.39407546583527,0.11259299023864858,0.0599965983879683,3.145662718088976e-4,6.362524155820145e-5,4.406943138230404e-6,1.4255714106346125e-6,0.4
406426,Wolf River (Chipewa 1),2024,WI,Chippewa,44.953514,-90.964584,1.5,1800000,4,single,3,46,4,7.5,1,1000,0.5768764037291619,0.6750268912684863,0.6750268912684863,0.6750268912684863,0.0017221809072762142,9.393714039688442e-4,1.9570237582684254e-4,1.1742142549610553e-4,1.614544600571451e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.47292525957951476,0.47251882388794036,0.13500537825369727,0.07193932270680978,8.144628526164879e-4,7.629027157766466e-5,5.2841746547300195e-6,1.7093409377657602e-6,0.4
406486,Tyto Solar,2024,WI,Dane,42.99086,-89.377892,6,7200000,2,single,2,73,3,30,1,1500,0.0930068098659472,0.43508960526265245,0.43508960526265245,0.43508960526265245,0.0032095189635602175,0.0012524952052917922,3.1312380132294805e-4,1.1742142549610553e-4,1.614544600571451e-4,1.1742142549610553e-4,3.713468751160459e-5,0,0,0,0,0,0.07202817277320435,0.3045627236838567,0.08701792105253049,0.04350896052626525,2.311757864261911e-4,4.917301010591056e-5,1.0217768333695702e-5,1.6156916530975995e-6,0.4
406556,Harley-Davison Powertrain Operations,2020,WI,Waukesha,43.183487,-88.096725,2.2,2640000,3,dual,1,34,3,11,5,1000,0.4457408298362656,0.7611949449314275,0.7611949449314275,0.7611949449314275,0.0011350737797956867,3.522642764883166e-4,0,0,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.3214773117413509,0.5328364614519991,0.15223898898628552,0.08112247007420922,3.649004673568115e-4,8.602882318249233e-5,2.3834825470474072e-5,1.927540514047646e-6,0.4
406557,City of Milwaukee Landfill,2021,WI,Milwaukee,42.936474,-87.888664,2.3,2760000,4,single,1,51,4,11.5,4,1000,0.4005583452050553,0.6459684401082577,0.6459684401082577,0.6459684401082577,0.0010959333046303183,3.1312380132294805e-4,7.828095033073701e-5,0,1.614544600571451e-4,0.00015656190066147403,7.459346561241235e-5,1.4918693122482471e-5,0,0,0,0,0.29046614161274115,0.45217790807578034,0.12919368802165154,0.0672629161488773,3.183315184608694e-4,7.30061399981445e-5,2.0226809350135274e-5,5.017374022741855e-6,0.4
406558,ATI,2020,WI,Milwaukee,42.941845,-87.863609,2.3,2760000,1,single,2,70,4,11.5,5,1500,0.1153524194733264,0.46166318725641303,0.46166318725641303,0.46166318725641303,0.0010959333046303183,3.1312380132294805e-4,7.828095033073701e-5,0,1.614544600571451e-4,0.00015656190066147403,7.459346561241235e-5,1.4918693122482471e-5,0,0,0,0,0.08364816913990157,0.3231642310794891,0.09233263745128262,0.04807171732452969,9.167281443176813e-5,5.2176306438721386e-5,1.4455773212459605e-5,3.585835993176912e-6,0.4
406559,CREE,2021,WI,Racine,42.716255,-87.900368,1.5,1800000,2,single,3,54,3,7.5,4,1000,0.41365029600284753,0.7390895251099021,0.7390895251099021,0.7390895251099021,0.0010959333046303183,2.7398332615757956e-4,3.9140475165368506e-5,3.9140475165368506e-5,1.614544600571451e-4,0.00015656190066147403,5.367398421984864e-5,5.367398421984864e-5,0,0,0,0,0.3144891559711496,0.5173626675769315,0.14781790502198042,0.08867855901308899,3.446591399738616e-4,8.353051014735773e-5,2.31426521620385e-5,4.759731577107455e-6,0.4
406560,Jones Dairy,2021,WI,Jefferson,42.916931,-88.853775,2.3,2760000,3,dual,1,40,4,11.5,4,1500,0.3680457672341815,0.6117600407880696,0.6117600407880696,0.6117600407880696,0.0010176523542995812,4.3054522681905356e-4,0.00015656190066147403,3.9140475165368506e-5,1.614544600571451e-4,0.00015656190066147403,9.839614287119945e-5,9.839614287119945e-5,0,0,0,0,0.2826035791559368,0.42823202855164866,0.12235200815761392,0.07055086499408342,2.8759219766152715e-4,6.913997094898238e-5,1.915566294690421e-5,6.941932991644536e-6,0.4
406561,Regal Ware,2021,WI,Washington,43.435062,-88.175102,1.9,2280000,1,single,1,64,2,9.5,4,1000,0.21277717704240848,0.602293567492074,0.602293567492074,0.602293567492074,0.0011350737797956867,3.522642764883166e-4,3.9140475165368506e-5,0,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.1554045892319064,0.42160549724445173,0.1204587134984148,0.06418794847509926,1.7639567449705606e-4,6.807008791472714e-5,1.885924513654778e-5,1.5251615376870993e-6,0.4
406565,Washington County,2020,WI,Washington,43.432861,-88.1633,2.3,2760000,3,single,2,61,2,11.5,5,1000,0.13155879598172743,0.5279909410010893,0.5279909410010893,0.5279909410010893,0.0011350737797956867,3.522642764883166e-4,3.9140475165368506e-5,0,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.09608568425226208,0.3695936587007625,0.10559818820021788,0.056269329684885086,1.0906434080847e-4,5.967254460607638e-5,1.6532653051034152e-05,1.3370082612955635e-6,0.4
406566,UW Parkside,2020,WI,Kenosha,42.649429,-87.8452,2.3,2760000,2,fixed,2,37,4,11.5,5,1500,0.6744864830491866,0.5298521165016171,0.5298521165016171,0.5298521165016171,7.436690281420016e-4,2.7398332615757956e-4,3.9140475165368506e-5,0,1.614544600571451e-4,1.9570237582684254e-4,1.0201999591920016e-4,0,0,0,0,0,0.4955539241274322,0.370896481551132,0.10597042330032343,0.05298521165016172,3.685281051478027e-4,5.988289116593289e-5,2.0738663607249488e-5,5.405551076327456e-6,0.4
406577,Lannon Stone,2021,WI,Waukesha,43.107079,-88.22699,2.3,2760000,3,dual,2,75,2,11.5,4,1500,0.05401731579311488,0.4137812678975975,0.4137812678975975,0.4137812678975975,0.0011350737797956867,3.522642764883166e-4,0,0,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.03895838188086341,0.28964688752831824,0.0827562535795195,0.04409771602636575,4.422063777623542e-5,4.676478183311726e-5,1.2956476352032486e-5,1.0478001241830004e-6,0.4
405193,Waxdale,2024,WI,Racine,42.709862,-87.881721,1.3,1560000,1,single,2,55,3,6.5,1,1000,0.19323496666200685,0.5717753643129383,0.5717753643129383,0.5717753643129383,0.0010959333046303183,2.7398332615757956e-4,3.9140475165368506e-5,3.9140475165368506e-5,1.614544600571451e-4,0.00015656190066147403,5.367398421984864e-5,5.367398421984864e-5,0,0,0,0,0.14691226419243136,0.40024275501905676,0.11435507286258767,0.06860361791613226,1.610060431871337e-4,6.462097790338601e-5,1.7903647557648076e-5,3.682229505455008e-6,0.4
405352,IKEA Oak Creek Rooftop PV System,2018,WI,Milwaukee,42.907619,-87.938744,1.2,1440000,1,single,1,59,4,6,7,600,0.4135990217447937,0.8681491180019006,0.8681491180019006,0.8681491180019006,0.0010959333046303183,3.1312380132294805e-4,7.828095033073701e-5,0,1.614544600571451e-4,0.00015656190066147403,7.459346561241235e-5,1.4918693122482471e-5,0,0,0,0,0.2999226291478554,0.6077043826013304,0.17362982360038015,0.0903979787605372,3.2869519809542255e-4,9.811658296725853e-5,2.7183815194391974e-5,6.743098520105714e-6,0.4
405614,Badger Hollow II,2023,WI,Iowa,42.950233,-90.328629,150,180000000,3,fixed,1,67,2,750,2,1000,0.37646400423974025,0.5023028470248289,0.5023028470248289,0.5023028470248289,9.393714039688442e-4,4.696857019844221e-4,7.828095033073701e-5,0,1.614544600571451e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.2934134954473379,0.35161199291738016,0.10046056940496578,0.05353168455372832,2.756242471617719e-4,5.6769324466092345e-5,3.932074421893842e-6,1.2719594295900852e-6,0.4
405664,Rice Lake Solar Array,2021,WI,Barron,45.525826,-91.756737,3.8,4560000,2,fixed,2,35,2,19,4,1000,0.6608604666884015,0.6097790302081606,0.6097790302081606,0.6097790302081606,0.0018396023327723198,9.785118791342127e-4,3.1312380132294805e-4,3.1312380132294805e-4,1.614544600571451e-4,7.638705637112241e-5,0,0,0,0,0,0,0.5654198121904082,0.4268453211457124,0.12195580604163213,0.06498569316484105,0.0010401476055011617,6.891608085349969e-5,9.315845030887825e-6,1.544116646030534e-6,0.4
405706,Spooner Solar Array,2019,WI,Washburn,45.847954,-91.862999,2,2400000,2,dual,3,40,2,10,6,1000,0.44496804155400316,0.8492952052088998,0.8492952052088998,0.8492952052088998,8.219499784727387e-4,3.1312380132294805e-4,7.828095033073701e-5,3.9140475165368506e-5,1.614544600571451e-4,7.638705637112241e-5,2.3760870598298723e-5,6.480237435899651e-6,0,0,0,0,0.34105297366446363,0.5945066436462298,0.16985904104177996,0.09051153758638658,2.803284843615694e-4,9.598574915028762e-5,1.297503214320324e-5,2.1506329322431826e-6,0.4
405710,Cassville Solar,2023,WI,Grant,42.740002,-90.919785,50,60000000,1,single,1,33,3,250,2,1500,0.48500424994123537,0.5576356934072143,0.5576356934072143,0.5576356934072143,0.0017221809072762142,7.436690281420016e-4,0.00015656190066147403,0.00015656190066147403,1.614544600571451e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.3839782876742078,0.39034498538504997,0.11152713868144287,0.059428645909902655,6.612800758411344e-4,6.302293885135744e-5,4.365225201825624e-6,1.4120763652973117e-6,0.4
405711,Springfield Solar (WI),2023,WI,Dodge,43.612568,-88.469109,100,120000000,3,dual,2,48,3,500,2,1000,0.17994192556882543,0.6198654266769075,0.6198654266769075,0.6198654266769075,0.0019570237582684255,6.653880778112646e-4,7.828095033073701e-5,0,3.9140475165368506e-5,0.00015656190066147403,0,0,0,0,0,0,0.13311627305538365,0.4339057986738352,0.1239730853353815,0.06606062594144567,2.605117089815329e-4,1.6983279137102633e-5,1.940946187097444e-5,1.5696579846373064e-6,0.4
405712,Albany Solar (WI),2023,WI,Green,42.648762,-89.377533,50,60000000,1,single,1,56,2,250,2,1500,0.21559307985724013,0.4783379838393346,0.4783379838393346,0.4783379838393346,0.0012133547301264238,4.696857019844221e-4,3.9140475165368506e-5,0,1.614544600571451e-4,1.1742142549610553e-4,0,0,0,0,0,0,0.1606659019079042,0.33483658868753424,0.09566759676786693,0.05097768848538487,1.9494473204998357e-4,5.406086063392222e-5,1.1233425586269553e-5,1.2112742595016128e-6,0.4
405713,Paddock Solar,2023,WI,Rock,42.554539,-89.097687,65,78000000,1,fixed,1,59,3,325,2,1500,0.43938035032704637,0.4449979176636933,0.4449979176636933,0.4449979176636933,0.0018004618576069513,4.696857019844221e-4,1.1742142549610553e-4,0,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.31587371132114084,0.3114985423645853,0.08899958353273867,0.04742455332780803,5.687185690544631e-4,5.0292828966061856e-5,1.393394395596519e-5,1.1268486748041637e-6,0.4
405714,Wautoma Solar,2023,WI,Waushara,44.058681,-89.306801,99,118800000,1,fixed,1,45,3,495,2,1500,0.6730329877440964,0.4773477153288594,0.4773477153288594,0.4773477153288594,7.828095033073702e-4,3.522642764883166e-4,3.9140475165368506e-5,0,1.614544600571451e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.504495212981261,0.33414340073020155,0.09546954306577188,0.05087215306618461,3.949236470948068e-4,5.3948942346552955e-5,3.7367232794149233e-6,1.2087666460624582e-6,0.4
405715,Beaver Dam Solar,2023,WI,Dodge,43.495617,-88.767746,50,60000000,1,single,1,57,3,250,2,1500,0.23348939862208867,0.4944296451403375,0.4944296451403375,0.4944296451403375,0.0019570237582684255,6.653880778112646e-4,7.828095033073701e-5,0,3.9140475165368506e-5,0.00015656190066147403,0,0,0,0,0,0,0.17272927609428693,0.3461007515982362,0.0988859290280675,0.052692617520354375,3.380352970650259e-4,1.354654787264614e-5,1.5481768997309874e-5,1.2520224663867885e-6,0.4
405719,Grant County,2024,WI,Grant,42.741837,-90.673111,200,240000000,2,fixed,1,43,1,1000,1,1000,0.86375303818108,0.6133569289129275,0.6133569289129275,0.6133569289129275,0.0017221809072762142,7.436690281420016e-4,0.00015656190066147403,0.00015656190066147403,1.614544600571451e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.6838340336488824,0.4293498502390492,0.1226713857825855,0.06536699887704879,0.0011776859164957854,6.93204482459618e-5,4.801416328724627e-6,1.5531768017166943e-6,0.4
405720,Onion River,2023,WI,Sheboygan,43.608192,-87.894791,150,180000000,1,single,1,64,3,750,2,1500,0.1886554285249104,0.47738203077768243,0.47738203077768243,0.47738203077768243,9.785118791342127e-4,2.3484285099221105e-4,7.828095033073701e-5,3.9140475165368506e-5,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.13821858368679754,0.3341674215443777,0.09547640615553649,0.05087581015033732,1.352485260546377e-4,5.3952820614135896e-5,1.494796761603765e-5,1.2088535415657777e-6,0.4
405690,Strobus,2021,WI,Jackson,44.386799,-90.820206,1.5,1800000,3,fixed,2,32,3,7.5,4,1000,0.7177860491989706,0.5709388863803275,0.5709388863803275,0.5709388863803275,9.785118791342127e-4,4.3054522681905356e-4,0,0,1.1742142549610553e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.5421743117311363,0.39965722046622926,0.11418777727606551,0.060846400824118525,5.305240045903327e-4,4.692832053695596e-5,4.469363860662473e-6,1.445763456354097e-6,0.4
405721,Crawfish River,2023,WI,Jefferson,42.992474,-88.862198,75,90000000,2,single,2,31,3,375,2,1500,0.33093073489454045,0.5424137499064644,0.5424137499064644,0.5424137499064644,0.0010176523542995812,4.3054522681905356e-4,0.00015656190066147403,3.9140475165368506e-5,1.614544600571451e-4,0.00015656190066147403,9.839614287119945e-5,9.839614287119945e-5,0,0,0,0,0.25410483820180696,0.37968962493452507,0.10848274998129288,0.06255354499991361,2.58590386834983e-4,6.130258338310368e-5,1.69842655260547e-5,6.155027550911504e-6,0.4
405941,"ENGIE 2020 ProjectCo-WI1, LLC",2021,WI,Fond du Lac,43.73484,-88.473595,1,1200000,3,single,2,39,3,5,4,1000,0.2899794069879961,0.6063786111532826,0.6063786111532826,0.6063786111532826,0.0011350737797956867,5.088261771497906e-4,0.00015656190066147403,7.828095033073701e-5,1.614544600571451e-4,0.00015656190066147403,0,0,0,0,0,0,0.2254823154259116,0.42446502780729783,0.12127572223065652,0.06462330190770527,2.5593906404757275e-4,6.853177187776835e-5,1.8987157576524565e-5,1.5355059142637758e-6,0.4
406176,Blake Solar Plant,2024,WV,Jefferson,39.255634,-77.831795,96,115200000,1,dual,1,61,1,480,1,1000,0.18661949866995975,0.6285302691095314,0.6285302691095314,0.6285302691095314,3.522642764883166e-4,3.9140475165368506e-5,0,0,0.0012133547301264238,0.0010176523542995812,0,0,0,0,0,0,0.12815799610148465,0.43997118837667193,0.12570605382190628,0,4.5145483772881986e-5,5.338411225361788e-4,1.2792506162157279e-4,0,0.35
406377,Fort Martin Solar,2024,WV,Monongalia,39.706814,-79.949463,18.9,22680000,1,single,1,69,4,94.5,1,600,0.323955738938097,0.7778518574697272,0.7778518574697272,0.7778518574697272,5.479666523151591e-4,7.828095033073701e-5,0,0,0.0012133547301264238,7.828095033073702e-4,0,0,0,0,0,0,0.22396315761604885,0.544496300228809,0.15557037149394545,0,1.2272434172079863e-4,6.606671614189628e-4,1.217819652385185e-4,0,0.35
402305,Sweetwater Solar,2018,WY,Sweetwater,41.626965,-109.682785,80,96000000,2,single,2,42,3,400,7,600,0.35344747752276495,0.8470600121616244,0.8470600121616244,0.8470600121616244,2.7398332615757956e-4,3.9140475165368506e-5,0,0,1.9570237582684254e-4,0,1.0857468581200293e-4,2.714367145300073e-5,0,0,0,0,0.24259267137683785,0.592942008513137,0,0.09108083597055446,6.646634700527867e-5,1.1604015979356081e-4,0,9.889073148997525e-6,0.35
406468,South Cheyenne Solar,2024,WY,Laramie,41.016609,-104.800316,150,180000000,1,fixed,2,55,3,750,1,1500,0.30079440203556057,0.4045635871520521,0.4045635871520521,0.4045635871520521,0.012290109201925711,0.004148890367529062,7.436690281420016e-4,3.522642764883166e-4,7.828095033073701e-5,0,2.7858348491552364e-4,0,0,0,0,0,0.22695039503683467,0.28319451100643644,0,0.04106702837310269,0.002789245138422877,2.216873545003221e-5,0,1.1440595879303635e-5,0.35
401871,Pierre Solar,2016,SD,Hughes,44.388672,-100.307091,1,1200000,1,fixed,2,32,2,5,9,1000,0.6435566246843117,0.608031857162799,0.608031857162799,0.608031857162799,0.0030529570628987437,0.0014873380562840032,3.914047516536851e-4,3.1312380132294805e-4,3.9140475165368506e-5,0,8.972432202059173e-5,0,0,0,0,0,0.5288728874416937,0.42562230001395923,0,0.06239603203955478,0.001614626217090771,1.6659059063523394e-5,0,5.5984416715241725e-6,0.4
405704,"Fall River Solar, LLC",2023,SD,Fall River,43.155136,-103.339722,80,96000000,2,dual,2,39,4,400,2,1500,0.2616201116979321,0.6109672901097991,0.6109672901097991,0.6109672901097991,0.005714509374143802,0.00262241183607969,7.045285529766332e-4,5.479666523151591e-4,1.1742142549610553e-4,0,2.1565003080714726e-4,3.080714725816389e-5,1.5403573629081946e-5,0,0,0,0.21146876185059404,0.42767710307685936,0,0.0645691525645501,0.001208440221933803,5.0218455095329686e-5,0,1.3924339739736622e-5,0.4
406413,Wild Springs,2024,SD,Pennington,44.071808,-102.834801,128,153600000,1,single,3,59,1,640,1,1500,0.23155749687854887,0.4755922965684887,0.4755922965684887,0.4755922965684887,0.012446671102587185,0.0056362284238130654,0.0012916356804571608,5.871071274805276e-4,7.828095033073701e-5,0,4.916662569447858e-4,9.833325138895717e-5,4.9166625694478586e-5,0,0,0,0.18352336234243502,0.3329146075979421,0,0.05171937560290948,0.0022842549307172232,2.606087186175131e-5,0,2.542867181420398e-5,0.4
