case_id,p_name,p_year,p_state,p_county,ylat,xlong,p_cap_ac,tiv,inverter_oem,racking_type,racking_oem,max_title_angle,module_oem,acrage,age,voltage,hail_claim_severity_multiple,storm_claim_severity_multiple,hurricane_claim_severity_multiple,fire_claim_severity_multiple,HAIL_1.0,HAIL_1.5,HAIL_2.0,HAIL_2.5,FIRE,HURRICANE,GUST_34,GUST_40,GUST_45,GUST_50,GUST_60,GUST_64,hail_expected_claim,fire_expected_claim,hurricane_expected_claim,storm_expected_claim,hail_technical_premium,fire_technical_premium,hurricane_technical_premium,storm_technical_premium,commercial_premium
401160,Dalton 2,2014,GA,Murray,34.712692,-84.918617,5.5,6600000,2,single,2,64,4,27.5,11,600,0.19188671587379635,0.8484407405172956,0.8484407405172956,0.8484407405172956,7.045285529766332e-4,1.9570237582684257e-4,0,0,7.828095033073702e-4,0.00105679282946494,1.6907285518402736e-5,0,0,0,0,0,0.06512299703642083,0.5939085183621069,0.1696881481034591,0.08839083639390967,4.5881010867571135e-5,4.6491723226905704e-4,1.7932521816092198e-4,1.4944491081222545e-6,0.4
402655,Eddy II,2018,TX,McLennan,31.293236,-97.265442,10,12000000,3,single,2,68,3,50,7,600,0.1102843817141388,0.6601674496814894,0.6601674496814894,0.6601674496814894,0.00407060941719832,0.00219186660926063,5.479666523151591e-4,3.914047516536851e-4,1.1742142549610553e-4,2.7398332615757956e-4,7.581309544868718e-5,1.2635515908114528e-5,0,0,0,0,0.05121190006987106,0.4621172147770426,0.1320334899362979,0.06801577354051964,2.0846364269703664e-4,5.42624621054103e-5,3.6174974736940206e-5,5.156486331443707e-6,0.9
401169,Bearford Farm Solar Project,2017,NC,Pender,34.6096,-77.924171,5,6000000,3,single,2,72,4,25,8,1000,0.09761435981818506,0.5747845638345352,0.5747845638345352,0.5747845638345352,0.00105679282946494,2.7398332615757956e-4,0,0,7.828095033073701e-5,0.00281811421190653,0,0,0,0,0,0,0.03240965647412941,0.4023491946841746,0.11495691276690706,0.06021062668904293,3.425029256728224e-5,3.149627732468391e-5,3.239617096253203e-4,0,0.4
400886,"Chauncey Farm, LLC",2014,NC,Columbus,34.331642,-78.528992,4.9,5880000,2,single,2,64,4,24.5,11,600,0.19188671587379635,0.8484407405172956,0.8484407405172956,0.8484407405172956,0.00191788328310305,5.088261771497906e-4,0,0,1.1742142549610553e-4,0.00258327136091432,0,0,0,0,0,0,0.06320186901257821,0.5939085183621069,0.1696881481034591,0.08887703656176828,1.2121380804009284e-4,6.973758484035856e-5,4.383505332822538e-4,0,0.4
403144,Malech Solar Farm,2017,CA,Santa Clara,37.228466,-121.738708,3.1,3720000,3,single,2,60,2,15.5,8,600,0.13829449939346758,0.6681043231271107,0.6681043231271107,0.6681043231271107,3.9140475165368506e-5,0,0,0,3.9140475165368506e-5,3.9140475165368506e-5,0,0,0,0,0,0,0.03911559132876793,0.46767302618897744,0.13362086462542214,0.07009742684528765,1.531002830982345e-6,1.8304944467062405e-5,5.229984133446402e-6,2.493176233119074e-6,0.8
406136,Costanza Solar,2020,NY,Albany,42.464211,-74.077957,2,2400000,3,single,3,62,4,10,5,1500,0.2218305171193663,0.5326120581709121,0.5326120581709121,0.5326120581709121,0.00136991663078789,4.305452268190536e-4,7.828095033073701e-5,3.9140475165368506e-5,7.828095033073701e-5,9.393714039688442e-4,3.466444814198558e-5,0,0,0,0,0,0.0786730748056329,0.3728284407196384,0.1065224116341824,0.05596434483442142,1.0777555357145688e-4,2.9185364649860145e-5,1.0006410737094908e-4,1.939973129313e-6,0.5
405243,BJ's Wholesale Club Inc Dist Center,2016,NJ,Burlington,40.09713,-74.82608,1.4,1680000,4,single,2,61,3,7,9,1000,0.11606472935185216,0.5407262128796924,0.5407262128796924,0.5407262128796924,7.045285529766332e-4,1.9570237582684257e-4,0,0,3.1312380132294805e-4,0.001487338056284,0,0,0,0,0,0,0.03855726178872869,0.3785083490157846,0.10814524257593848,0.05880982115853969,2.7164691854754255e-5,1.185199730762956e-4,1.6084853488925838e-4,1.132526212419883e-6,0.5
400754,Apple One,2015,NC,Catawba,35.630447,-81.160744,5,6000000,4,single,2,60,4,25,10,1000,0.1539644892534307,0.5899154616632345,0.5899154616632345,0.5899154616632345,0.00180046185760695,4.696857019844221e-4,1.1742142549610553e-4,0,1.1742142549610553e-4,0.00133077615562252,0,0,0,0,0,0,0.05248086741241374,0.4129408231642641,0.11798309233264692,0.06179563940155572,9.448980003017856e-5,4.848810010148313e-5,1.5700908604289777e-4,0,0.4
401802,Kojak Farm,2016,NC,Nash,35.79961,-78.101189,5,6000000,4,single,2,70,3,25,9,1000,0.08037877079232496,0.5168745516364491,0.5168745516364491,0.5168745516364491,0.00101765235429958,2.3484285099221105e-4,7.828095033073701e-5,7.828095033073701e-5,1.1742142549610553e-4,0.00187874280793768,0,0,0,0,0,0,0.02888163866861531,0.3618121861455144,0.10337491032728983,0.05414435708925486,2.939146758714619e-5,4.248450265906858e-5,1.9421486929859928e-4,0,0.4
401029,Rose Hill,2012,NC,Duplin,34.821194,-77.972275,2,2400000,2,single,3,67,4,10,13,600,0.346362888145942,0.9946729185211268,0.9946729185211268,0.9946729185211268,0.001487338056284,7.828095033073702e-4,1.9570237582684257e-4,1.1742142549610553e-4,1.1742142549610553e-4,0.00250499041058358,0,0,0,0,0,0,0.14773358102682804,0.6962710429647888,0.1989345837042254,0.10419535169009347,2.197297772523177e-4,8.175713839658564e-5,4.98329224512522e-4,0,0.4
400442,Raeford Farm,2012,NC,Hoke,34.968681,-79.213211,4.9,5880000,2,single,2,60,4,24.5,13,600,0.23046380368322172,0.8830228438108717,0.8830228438108717,0.8830228438108717,6.653880778112646e-4,1.5656190066147e-4,0,0,1.1742142549610553e-4,0.00191788328310305,0,0,0,0,0,0,0.07534159520347358,0.6181159906676101,0.17660456876217434,0.09249962882075394,5.0131399211673686e-5,7.258006074612825e-5,3.387069501485985e-4,0,0.4
402746,USS Big Lake 1 Solar (CSG),2018,MN,Sherburne,45.315487,-93.770348,1,1200000,3,single,2,75,1,5,7,600,0.07206340914244108,0.5957058906719994,0.5957058906719994,0.5957058906719994,9.002309288034757e-4,4.305452268190536e-4,1.9570237582684257e-4,1.1742142549610553e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.03806625476790404,0.41699412347039955,0.1191411781343999,0.06214028122818686,3.4268419885779986e-5,5.8756853281672016e-5,4.663242323942224e-6,1.924016057735968e-6,0.4
405384,Target Woodland Solar Project,2018,CA,Yolo,38.682594,-121.72084,2.3,2760000,2,single,2,70,1,11.5,7,1000,0.08145955639263153,0.5629889788979828,0.5629889788979828,0.5629889788979828,7.828095033073701e-5,0,0,0,3.9140475165368506e-5,3.9140475165368506e-5,2.1701388888888888e-4,2.1701388888888888e-4,0,0,0,0,0.02304024188707109,0.394092285228588,0.11259779577959655,0.06622489854039242,1.803612030769979e-6,1.542495930285287e-5,4.407131229386534e-6,1.437172277352266e-5,0.8
403558,"Duus Solar, LLC",2020,OR,Clackamas,45.318172,-122.331245,10,12000000,2,dual,2,65,2,50,5,1000,0.12104910944373684,0.6358688166404365,0.6358688166404365,0.6358688166404365,1.5656190066147e-4,7.828095033073701e-5,0,0,0.00238756898508747,0,4.078569564082485e-6,2.039284782041242e-6,0,0,0,0,0.04361908639474896,0.4451081716483055,0,0.07454700180835663,6.829087071078939e-6,0.00106272646563648,0,3.040451326691654e-7,0.35
404592,Syncarpha Millbury Hybrid (CSG),2019,MA,Worcester,42.174343,-71.796013,5,6000000,3,single,2,74,2,25,6,1000,0.06264445732412477,0.4996292950346678,0.4996292950346678,0.4996292950346678,0.00172218090727621,6.262476026458961e-4,1.1742142549610553e-4,0,3.9140475165368506e-5,0.001487338056284,0,0,0,0,0,0,0.02255351373067382,0.3497405065242674,0.09992585900693356,0.05232171357368843,3.88412307389584e-5,1.368900960993649e-5,1.4862353290788193e-4,9.438496163019504e-7,0.5
405829,Rancho Cordova Medical Offices,2021,CA,Sacramento,38.576897,-121.29464,1.1,1320000,4,fixed,1,30,3,5.5,4,1500,0.5077944580584193,0.4724696261934858,0.4724696261934858,0.4724696261934858,0,0,0,0,2.7398332615757956e-4,3.9140475165368506e-5,1.8843392564397295e-5,0,0,0,0,0,0.16436212676503187,0.3307287383354401,0.09449392523869718,0.04867382089045292,2.9614957496321137e-5,9.061415978504369e-5,3.698537134083415e-6,9.171799146479664e-7,0.8
405321,Westmont 400A,2017,CA,Los Angeles,33.764172,-118.288162,2.3,2760000,2,dual,2,68,3,11.5,8,600,0.15054862903385657,0.8192646463587969,0.8192646463587969,0.8192646463587969,5.088261771497906e-4,1.5656190066147e-4,0,0,6.262476026458961e-4,1.5656190066147e-4,1.7479417985322284e-5,0,0,0,0,0,0.05035966945629199,0.5734852524511578,0.1638529292717594,0.08419853472738885,2.562431809197213e-5,3.5914376450031405e-4,2.5653126035736724e-5,1.4717413822517037e-6,0.8
401700,Tompkins Cortland Community College,2015,NY,Tompkins,42.50584,-76.287651,2,2400000,1,single,2,65,4,10,10,1000,0.1394871565968622,0.63923813159376075,0.63923813159376075,0.63923813159376075,5.871071274805276e-4,1.5656190066147e-4,0,0,7.597856943865652e-5,6.262476026458961e-4,6.097932800780535e-5,6.097932800780535e-5,0,0,0,0,0.04712356985181054,0.4474666921156325,0.12784762631875216,0.07519415476091926,2.7666583732324477e-5,3.399787913839352e-5,8.006426948608691e-5,4.585289027435774e-6,0.5
401994,Curtis Hill Solar (CSG),2016,MA,Worcester,42.175461,-71.98671,1.9,2280000,3,single,2,64,3,9.5,9,1000,0.10839145796494253,0.5622477958151133,0.5622477958151133,0.5622477958151133,0.00172218090727621,6.262476026458961e-4,1.1742142549610553e-4,0,3.9140475165368506e-5,0.001487338056284,0,0,0,0,0,0,0.03902353599858949,0.3935734570705793,0.11244955916302268,0.05887918987623575,6.720558863117685e-5,1.5404652122219235e-5,1.6725050875552317e-4,1.0621422154797587e-6,0.5
404714,"Pivot Solar 4, LLC (CSG)",2022,CO,Weld,40.228184,-104.777763,2,2400000,1,single,3,65,3,10,3,1500,0.16061957631870727,0.5037323254215336,0.5037323254215336,0.5037323254215336,0.01189870445027202,0.0058319307996399,0.00129163568045716,5.479666523151591e-4,3.9140475165368506e-5,3.9140475165368506e-5,3.287851389117212e-4,4.109814236396515e-5,0,0,0,0,0.06503222283199854,0.35261262779507346,0.10074646508430672,0.05230487323175446,7.737991992221831e-4,1.3801425801208402e-5,3.9432645146309724e-6,1.719706501126236e-5,0.35
402819,Atkinson Solar II,2018,NC,Duplin,34.897354,-77.791275,1.9,2280000,1,dual,2,72,3,9.5,7,1000,0.096823285510841,0.6080434514547005,0.6080434514547005,0.6080434514547005,0.001487338056284,7.828095033073702e-4,1.9570237582684257e-4,1.1742142549610553e-4,1.1742142549610553e-4,0.00250499041058358,0,0,0,0,0,0,0.04129787337167728,0.4256304160182903,0.12160869029094012,0.06369460763180025,6.142389870929338e-5,4.9978130183368075e-5,3.04628603022434e-4,0,0.4
405025,Brady,2023,NV,Churchill,39.752426,-118.959717,8,9600000,2,single,2,64,4,40,2,1000,0.14357399196853415,0.6348226009815306,0.6348226009815306,0.6348226009815306,1.5656190066147e-4,0,0,0,2.674599136300181e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.04252972851389262,0.44437582068707143,0.12696452019630614,0.06520881151709178,6.6585351307515165e-6,1.1885271862023254e-4,4.9694516496264485e-6,4.11147200151569e-6,0.4
402351,DG AMP Solar Orrville 3,2018,OH,Wayne,40.856552,-81.759308,2.3,2760000,3,single,3,71,3,11.5,7,1000,0.15969118270017185,0.6208595543538714,0.6208595543538714,0.6208595543538714,7.436690281420016e-4,3.522642764883166e-4,1.1742142549610553e-4,3.9140475165368506e-5,0,5.479666523151591e-4,0,0,0,0,0,0,0.06614226449147866,0,0.12417191087077428,0.06474889441358707,4.9187953553489155e-5,0,6.80420663114345e-5,1.0631279150494324e-6,0.4
401153,"Everetts Wildcat Solar, LLC",2015,NC,Martin,35.85297,-77.112793,5,6000000,1,single,2,62,4,25,10,1000,0.15765963699551308,0.6489233943701597,0.6489233943701597,0.6489233943701597,0.00109593330463031,3.1312380132294805e-4,3.9140475165368506e-5,0,1.1742142549610553e-4,0.00254413088574895,0,0,0,0,0,0,0.054014475008605,0.4542463760591117,0.12978467887403194,0.06797691988725023,5.919626209405222e-5,5.333825700330092e-5,3.301892100204343e-4,0,0.4
405267,Sod Run WTP A,2015,MD,Harford,39.436947,-76.220024,2,2400000,2,single,2,69,3,10,10,1000,0.10053858517970556,0.6237703271395987,0.6237703271395987,0.6237703271395987,8.610904536381071e-4,4.696857019844221e-4,7.828095033073701e-5,3.9140475165368506e-5,3.9140475165368506e-5,0.00113507377979568,0,0,0,0,0,0,0.04125109051828186,0.43663922899771906,0.12475406542791974,0.06542846932868604,3.552092024745395e-5,1.7090266898810874e-5,1.4160506859014726e-4,1.9791723559352673e-6,0.4
401236,Innovative Solar 55,2017,NC,Robeson,34.696087,-79.217239,6.5,7800000,4,single,2,66,3,32.5,8,1000,0.0936990212552808,0.522121351377459,0.522121351377459,0.522121351377459,0.00164389995694547,6.653880778112646e-4,1.9570237582684257e-4,7.828095033073701e-5,7.828095033073701e-5,0.00219186660926063,0,0,0,0,0,0,0.04146818228118506,0.36548494596422126,0.1044242702754918,0.05469397710411847,6.816954306664733e-5,2.8610508901657304e-5,2.288840712132585e-4,0,0.4
400594,PCSP3 Airport,2011,NC,Person,36.288185,-78.989014,2.5,3000000,2,single,2,75,2,12.5,14,600,0.08963173791408668,0.7409329492176937,0.7409329492176937,0.7409329492176937,7.045285529766332e-4,2.3484285099221105e-4,0,0,1.1742142549610553e-4,0.00168304043211084,0,0,0,0,0,0,0.03137970036498465,0.5186530644523856,0.14818658984353875,0.07761523188677827,2.2107894890982965e-5,6.090098216592261e-5,2.4940402220330213e-4,0,0.4
406090,IGS LAS1,2023,NV,Clark,35.965672,-115.151604,1,1200000,1,single,2,68,1,5,2,1500,0.06117344876190607,0.3935655917445649,0.3935655917445649,0.3935655917445649,0.00129163568045716,3.1312380132294805e-4,3.9140475165368506e-5,0,3.9140475165368506e-5,1.1742142549610553e-4,7.7003041620144e-5,1.2833840270024e-5,0,0,0,0,0.02072592883654949,0.27549591422119535,0.07871311834891298,0.04080871094240572,2.6770349195903292e-5,1.0783040988735187e-5,9.242606561773022e-6,3.1423948671624934e-6,0.4
401639,"Vale Air Solar Center, LLC",2016,OR,Malheur,43.96273,-117.258759,10,12000000,1,dual,2,75,2,50,9,600,0.09564282969624038,0.7187482868287943,0.7187482868287943,0.7187482868287943,7.045285529766332e-4,1.9570237582684257e-4,3.9140475165368506e-5,0,1.9570237582684257e-4,0,0,0,0,0,0,0,0.03184909618424958,0.503123800780156,0,0.0842634965511722,2.243859764830297e-5,9.846252314770752e-5,0,3.436745323967804e-7,0.35
403645,Thomas Creek Solar,2019,OR,Clackamas,45.131374,-122.619446,2.2,2640000,1,dual,2,65,3,11,6,1000,0.12757330606923176,0.6235218493270299,0.6235218493270299,0.6235218493270299,1.5656190066147e-4,7.828095033073701e-5,0,0,0.00238756898508747,0,4.078569564082485e-6,2.039284782041242e-6,0,0,0,0,0.04597002889710634,0.4364652945289209,0,0.07309948721013611,7.1971550975938535e-6,0.00104209100028432,0,2.981413436852981e-7,0.35
402675,Holtsville Solar Project,2017,NY,Suffolk,40.799919,-73.036377,1.2,1440000,3,single,2,68,4,6,8,1000,0.11492877514943378,0.5864254008883536,0.5864254008883536,0.5864254008883536,9.002309288034757e-4,3.1312380132294805e-4,3.9140475165368506e-5,3.9140475165368506e-5,3.9140475165368506e-5,0.00195702375826842,3.862010369497842e-5,0,0,0,0,0,0.04172540958089197,0.4104977806218475,0.11728508017767073,0.06089493146212165,3.756250422171182e-5,1.606707818786831e-5,2.2952968839811877e-4,2.351768567565742e-6,0.5
402887,"Monson Solar, LLC",2017,MA,Hampden,42.098347,-72.289444,2,2400000,2,single,2,74,2,10,8,1000,0.07197564597945624,0.5740514451951634,0.5740514451951634,0.5740514451951634,7.436690281420016e-4,2.7398332615757956e-4,3.9140475165368506e-5,3.9140475165368506e-5,7.828095033073701e-5,0.00125249520529179,2.0256446614134947e-5,0,0,0,0,0,0.02640194846668547,0.4018360116366144,0.11481028903903268,0.06031859876009588,1.9634311357275193e-5,3.145610486802727e-5,1.4379933653955323e-4,1.2218404756233087e-6,0.5
403977,Sulus Solar 29,2020,OR,Clackamas,45.45829,-122.289368,2.6,3120000,1,dual,2,72,3,13,5,1500,0.07387391327294371,0.46392300118669794,0.46392300118669794,0.46392300118669794,1.5656190066147e-4,7.828095033073701e-5,0,0,0.00238756898508747,0,4.078569564082485e-6,2.039284782041242e-6,0,0,0,0,0.02661987866063931,0.32474610083068856,0,0.05438868506105591,4.1676587984875045e-6,7.753537183714433e-4,0,2.2182803552049043e-7,0.35
402316,Lindstrom Solar (CSG),2018,MN,Chisago,45.319725,-92.798019,3,3600000,1,single,3,65,2,15,7,1000,0.1923398700055388,0.6483129938840604,0.6483129938840604,0.6483129938840604,7.045285529766332e-4,3.1312380132294805e-4,3.9140475165368506e-5,3.9140475165368506e-5,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.07237553500783958,0.4538190957188422,0.12966259877681208,0.067627922427286,5.099063094998288e-5,6.394570216399201e-5,5.075055727300954e-6,2.0939269364361913e-6,0.4
404892,Carnes Creek Solar (CSG),2022,OR,Marion,45.076111,-122.933266,2.5,3000000,1,dual,2,62,3,12.5,3,1500,0.10892712152690104,0.47815901726292126,0.47815901726292126,0.47815901726292126,1.1742142549610553e-4,3.9140475165368506e-5,0,0,3.9140475165368506e-5,0,0,0,0,0,0,0,0.03781108273468834,0.33471131208404487,0,0.05605766502737201,4.439831234258289e-6,1.3100759798193466e-5,0,2.2863508641417066e-7,0.35
405694,Woodfin Solar,2024,NC,Buncombe,35.660141,-82.603645,5,6000000,1,single,2,64,3,25,1,1500,0.08200767506387613,0.4253899284157566,0.4253899284157566,0.4253899284157566,0.001487338056284,6.262476026458961e-4,7.828095033073701e-5,7.828095033073701e-5,1.1742142549610553e-4,9.785118791342127e-4,0,0,0,0,0,0,0.03087927104102697,0.2977729498910296,0.08507798568315134,0.04456103345268871,4.592791496962797e-5,3.4964924250385094e-5,8.324981964377407e-5,0,0.4
400461,Warrenton Farm,2012,NC,Warren,36.4147,-78.174828,4,4800000,1,single,2,64,2,20,13,600,0.12994904803657462,0.7244691031155986,0.7244691031155986,0.7244691031155986,3.914047516536851e-4,1.5656190066147e-4,0,0,1.1742142549610553e-4,0.00180046185760695,0,0,0,0,0,0,0.04649083998447718,0.507128372180919,0.14489382062311973,0.07589058833527804,1.8196735678295504e-5,5.954773637100305e-5,2.6087579743487056e-4,0,0.4
403914,"SSD Marion 6, LLC",2020,OR,Marion,45.2551,-122.803322,2,2400000,1,single,2,60,4,10,5,1000,0.1627688095939304,0.6236492448458467,0.6236492448458467,0.6236492448458467,1.1742142549610553e-4,3.9140475165368506e-5,0,0,3.9140475165368506e-5,0,0,0,0,0,0,0,0.05650075793715806,0.4365544713920927,0,0.07311442260832372,6.6343995385914985e-6,1.708694944585278e-5,0,2.982022587457735e-7,0.35
401404,Osceola Solar Facility,2016,FL,Osceola,28.057861,-81.242546,3.8,4560000,2,single,2,67,3,19,9,1000,0.10801123442195404,0.6238169574571686,0.6238169574571686,0.6238169574571686,0.0016047594817801,4.696857019844221e-4,0,0,4.285380229644194e-4,0.00195702375826842,1.2025012025012024e-4,0,0,0,0,0,0.03687002352242924,0.436671870220018,0.12476339149143371,0.06490191625384384,5.9167519841073966e-5,1.87130499948262e-4,2.441649213108805e-4,7.804463233987956e-6,0.4
406267,Beckwith Solar,2022,NC,Columbus,34.152248,-78.893082,5,6000000,1,single,2,74,3,25,3,1500,0.05561725849781468,0.4127249829876538,0.4127249829876538,0.4127249829876538,0.00191788328310305,5.088261771497906e-4,0,0,1.1742142549610553e-4,0.00258327136091432,0,0,0,0,0,0,0.01831869741691484,0.28890748809135763,0.08254499659753077,0.043234337592728,3.5133123544124127e-5,3.392392908818634e-5,2.1323612569717137e-4,0,0.4
400609,Merrimac Solar,2013,MA,Essex,42.833954,-70.991486,1.5,1800000,3,single,2,75,2,7.5,12,600,0.07801154827076903,0.6448756643400445,0.6448756643400445,0.6448756643400445,8.610904536381071e-4,2.7398332615757956e-4,1.5656190066147e-4,7.828095033073701e-5,4.5663887692929925e-5,0.00156561900661474,0,0,0,0,0,0,0.03346443827155558,0.45141296503803113,0.1289751328680089,0.06753206854674258,2.881590833199823e-5,2.0613270938629155e-5,2.0192591939881624e-4,1.2182345078616396e-6,0.5
404264,Westport Community Solar Garden,2017,MA,Bristol,41.688915,-71.088852,2,2400000,2,single,2,62,4,10,8,600,0.2020869747670333,0.8317852820348194,0.8317852820348194,0.8317852820348194,3.1312380132294805e-4,1.1742142549610553e-4,3.9140475165368506e-5,0,4.5663887692929925e-5,0.00187874280793768,0,0,0,0,0,0,0.07157452918342982,0.5822496974243735,0.16635705640696388,0.08710544340362532,2.2411688655815827e-5,2.6587784792429025e-5,3.1254212327426776e-4,1.571325434870066e-6,0.5
400599,"Gilbert Solar Facility I, LLC",2011,AZ,Maricopa,33.356339,-111.803665,2.5,3000000,2,single,2,73,4,12.5,14,600,0.13691471562270938,0.835590247280063,0.835590247280063,0.835590247280063,0.00238756898508747,7.436690281420016e-4,1.5656190066147e-4,1.5656190066147e-4,0.0014134060476383,1.9570237582684257e-4,3.898961205336007e-5,5.5699445790514385e-6,0,0,0,0,0.05076592744514294,0.5849131730960441,0.1671180494560126,0.0861045201524912,1.2120715386722452e-4,8.267198161972607e-4,3.270539932208944e-5,3.357181836786356e-6,0.5
404044,Big Boy,2014,NC,Guilford,36.076244,-79.633858,3,3600000,4,single,2,72,2,15,11,600,0.08270708768474563,0.6140507645168535,0.6140507645168535,0.6140507645168535,0.00199616423343379,7.828095033073702e-4,1.1742142549610553e-4,1.1742142549610553e-4,1.1742142549610553e-4,0.0016047594817801,3.667907642085572e-5,0,0,0,0,0,0.0316086426590878,0.4298355351617974,0.1228101529033707,0.06452153721280149,6.309604194346073e-5,5.047190126757964e-5,1.9708075733054908e-4,2.366590394219432e-6,0.4
405651,"Pittman Solar One, LLC",2020,MD,Washington,39.687508,-78.108765,2,2400000,3,single,2,71,2,10,5,1500,0.05456342401688964,0.3908510796406506,0.3908510796406506,0.3908510796406506,0.00109593330463031,4.696857019844221e-4,0,0,3.9140475165368506e-5,0.00113507377979568,6.354047528275512e-5,0,0,0,0,0,0.02006448178280019,0.2735957557484554,0.07817021592813012,0.04106877466318295,2.198933382591904e-5,1.0708667883222646e-5,8.872896246098764e-5,2.6095294613790157e-6,0.4
401693,Fairhaven C (CSG),2017,MA,Bristol,41.664215,-70.861504,1.6,1920000,3,single,2,74,3,8,8,1000,0.07134869179979673,0.529464925180005,0.529464925180005,0.529464925180005,3.1312380132294805e-4,1.1742142549610553e-4,3.9140475165368506e-5,0,4.5663887692929925e-5,0.00187874280793768,0,0,0,0,0,0,0.02527005527848181,0.3706254476260034,0.105892985036001,0.05544613263852033,7.912655768439255e-6,1.6924198816535703e-5,1.9894568404744015e-4,1.0002121001367893e-6,0.5
400712,Tihonet Solar,2014,MA,Plymouth,41.793816,-70.725334,1,1200000,4,single,2,63,3,5,11,600,0.13334055143502205,0.6673337701250305,0.6673337701250305,0.6673337701250305,7.436690281420016e-4,1.9570237582684257e-4,3.9140475165368506e-5,0,4.5663887692929925e-5,0.00176132138244158,2.7243502424671715e-5,0,0,0,0,0,0.04480158873758334,0.4671336390875213,0.1334667540250061,0.06942940544380818,3.331755395569625e-5,2.1331138032882233e-5,2.3507784770931443e-4,1.8915001755519035e-6,0.5
402667,Johnstown,2018,NY,Fulton,42.994373,-74.3144,2,2400000,1,single,2,66,3,10,7,1000,0.10307923130393924,0.5743909256077655,0.5743909256077655,0.5743909256077655,6.262476026458961e-4,1.9570237582684257e-4,3.9140475165368506e-5,3.9140475165368506e-5,3.9140475165368506e-5,7.045285529766332e-4,3.122641194528702e-5,2.153545651399105e-6,0,0,0,0,0.03849074349045928,0.4020736479254358,0.11487818512155312,0.06114202660222438,2.4104735834958258e-5,1.5737353631274642e-5,8.09349615322696e-5,1.909246109850756e-6,0.5
402365,Martin Solar Center,2017,VA,Goochland,37.880081,-78.049301,5,6000000,2,single,2,75,2,25,8,1000,0.06909662014027802,0.5711811879691875,0.5711811879691875,0.5711811879691875,1.9570237582684257e-4,7.828095033073701e-5,0,0,1.7830660908667875e-4,0.00125249520529179,1.502610786241094e-5,7.51305393120547e-6,0,0,0,0,0.0248733160449362,0.3998268315784312,0.1142362375938375,0.06366383268360366,4.867767044685938e-6,7.129176656062069e-5,1.4308033985685546e-4,9.566196168383116e-7,0.35
405996,"20701 Plummer PV, LLC",2022,CA,Los Angeles,34.243671,-118.585106,1.5,1800000,3,single,3,63,3,7.5,3,1500,0.16556922472088964,0.483367297947483,0.483367297947483,0.483367297947483,5.088261771497906e-4,1.5656190066147e-4,0,0,6.262476026458961e-4,1.5656190066147e-4,1.7479417985322284e-5,0,0,0,0,0,0.05538417375560034,0.3383571085632381,0.0966734595894966,0.04967725435633068,2.8180917406661883e-5,2.1189532807592505e-4,1.5135380576851791e-5,8.683294932574764e-7,0.8
401004,North Run,2015,NJ,Burlington,40.069511,-74.584946,5.2,6240000,2,single,2,63,4,26,10,1000,0.161947979121791,0.6908762918161905,0.6908762918161905,0.6908762918161905,7.045285529766332e-4,1.9570237582684257e-4,0,0,3.1312380132294805e-4,0.001487338056284,0,0,0,0,0,0,0.05379989822941691,0.4836134042713333,0.1381752583632381,0.07514026543674365,3.790356444986123e-5,1.514308675161715e-4,2.0551332020051852e-4,1.4470086549981448e-6,0.5
